sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
68,주거서비스,1.1576545731363528,0.14879441029768015,0.9080961770133023,0.07449611942837653,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
69,기타 부동산서비스,1.1809776773777065,0.22771755796335946,0.8602425375791736,0.1058014638637561,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
70,연구개발,1.1596849311167328,0.4853737612928022,0.6887005687108767,0.19927186537973185,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
71,사업관련 전문서비스,1.2835771089360732,0.6618268009999908,0.5997778556334311,0.2816807574474478,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
72,과학기술 및 기타 전문서비스,1.1418572587528286,0.3095423675835034,0.7941375047178906,0.13166077497849038,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
73,장비·용품 및 지식재산권 임대,1.242373136854588,0.573152086883832,0.6386466966702172,0.24048766179192538,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
74,사업지원서비스,1.1515057803248279,0.36423626742509607,0.7820051255486715,0.14677002118490579,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
75,"공공행정, 국방 및 사회보장",1.1572867880378703,0.3950710071822867,0.7478662669533886,0.16373025842220612,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
76,교육서비스,1.1493404195749464,0.3652876226971036,0.7821909819104453,0.1501374691592794,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
77,의료 및 보건,1.1522044369023534,0.4809058129335615,0.6568849199227392,0.2137619461685918,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
78,사회복지서비스,1.185540502467175,0.49718898064683703,0.712067608328582,0.1941963373224429,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
79,문화 및 여행 관련 서비스,1.255086120043363,0.626756913023699,0.6327221926369734,0.2588887826587496,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
80,스포츠 및 오락서비스,1.229390712154831,0.553473822083987,0.6803788258767429,0.2224619141682963,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
81,사회단체,1.3247001449256899,0.794124282044063,0.5477724843541979,0.31134414343130834,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
82,자동차·소비용품 수리 및 개인서비스,1.2387947161263486,0.7844436085678133,0.5592206386742118,0.28055591805203395,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
83,기타,1.7017029060778517,0.8565375687232042,0.43297204755936325,0.27820037152283994,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
