sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
01,작물,1.0506142967656438,0.4139050230440222,0.7312345538532298,0.1710065104284778,153.34184683952935,2.3925078237031414,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
02,축산물,1.3817176270841582,1.1719581045188618,0.3589478825501565,0.4434807945059117,17.386785037338893,7.542818943261953,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
03,임산물,1.0881972595062757,0.5085167032261104,0.7101323989019729,0.2248198373386583,6.075713981770087,2.5091421424062235,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
04,수산물,1.2660902941297578,1.338883967716687,0.21890141594186605,0.513465271651894,1.7200142818353035,6.362621740936626,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
05,농림어업 서비스,1.144596474803945,0.674898309676387,0.6111382487047123,0.2856005198502285,15.53624174770741,3.4126849179421743,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
06,"석탄, 원유 및 천연가스",1.0,0.0,0.0,0.0,0.0,0.0,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
07,금속 및 비금속 광물,1.2263903549640307,0.6708019441241504,0.6282213438417282,0.26683487102385206,5.032290691571655,2.971555252947754,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
08,식료품,1.143870213897394,1.5160546068998733,0.20399513514339995,0.5325331089473659,3.4089369566255687,8.998866871095153,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
09,음료품,1.217362566903476,1.25472172139339,0.289723234169367,0.47424779895764496,2.4660752992470063,6.45735379389583,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
10,담배,1.0549852812816654,0.1789672068095507,0.8571767113417791,0.07622702980813267,0.8133916561584849,1.038868474551052,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
11,섬유 및 의복,1.1440163679819026,0.8608257846393823,0.2951879944693654,0.32197544215745855,3.897566363753354,3.849752256948567,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
12,가죽제품 ,1.139241437573502,0.9309502687154128,0.23893859012194982,0.35493079461579824,5.002332156567962,4.489755273828332,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
13,목재 및 목제품 ,1.1802529464381146,1.0001276670639452,0.3252352445651303,0.39347303015413526,4.475794934842074,4.258437730906121,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
14,펄프 및 종이제품,1.1712120221369249,0.6960543161485471,0.3720797725434049,0.27230394030210986,2.799388378071216,2.820082029754674,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
15,인쇄 및 기록매체 복제,1.2009206899631204,0.9851197923492077,0.4522773330531614,0.3817043049276748,7.25974427548652,4.467014150857164,원/원,원/원,명/10억원,대전,2020,중분류(83부문)
