sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
37,전기장비,1.2546341915271733,0.8667554348204207,0.27096278630166065,0.3050840202690864,2.1311419539485987,3.099679687138936,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
38,일반목적용 기계,1.2009711224846336,1.0939428019134896,0.3731676441575956,0.39962022940548747,2.8079692689667315,4.230072430571054,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
39,특수목적용 기계,1.205094668637338,0.920926280398146,0.39704162022860245,0.34825529321855775,3.460533137390473,3.706958880878031,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
40,자동차,1.2104889989519623,1.3904749489750245,0.2655685797555926,0.46145641550267563,2.0975561822625926,4.632388086327758,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
41,선박,1.2815120671704197,1.1184337036901142,0.3530236120775202,0.42646846368698976,6.785645734726505,4.815733717104005,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
42,기타 운송장비,1.1186798572065826,0.7509541629018244,0.49361004088028676,0.2760054906614265,2.6959351677517125,2.7936736164540275,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
43,기타 제조업제품,1.229508954336689,0.9645878479814669,0.40044669294367186,0.3689321473871645,4.486032773505078,4.367301443123675,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
44,제조임가공 및 산업용 장비 수리,1.1673644303539419,0.505485998876936,0.715787709921187,0.19646517779657036,6.6394281675979245,2.312908597923758,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
45,전력 및 신재생에너지,1.1354377450758324,0.3862404154913397,0.6701037416392521,0.1488547868035336,2.48760651025591,1.6898005031295504,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
46,"가스, 증기 및 온수",1.06012493498053,0.18001907386932015,0.2903661965935004,0.07234432089851711,1.2518156554718212,0.794715271255874,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
47,수도,1.1009153426543283,0.6066662449811018,0.6545716047822815,0.2275274942941552,3.6973661757356506,2.121596168300222,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
48,폐수처리,1.29366713543821,0.8550677847722059,0.5438628845006729,0.3212032588470438,5.162559803092726,3.516057342617442,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
49,폐기물처리 및 자원재활용서비스,1.2444877021082978,0.5987415504780762,0.6576560684545761,0.24727668437819816,8.03990729212337,3.0606530459004926,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
50,건물건설 및 건축보수,1.2475094205295472,0.7967020588764,0.5508823021254201,0.30105916511150177,7.6943190591858714,3.237129424775099,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
51,토목건설,1.2633428032688658,0.7784864085778063,0.5590009566426234,0.29182920729067174,7.448192903515774,3.072793393042926,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
52,도소매 및 상품중개서비스,1.2168391315775884,0.5135677916739365,0.6911686952530095,0.22213017814538294,12.83300807238101,2.658146266747883,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
53,육상운송서비스,1.2161080598436596,0.7609999937800054,0.5272487878401975,0.2718804459120001,20.32445944807345,2.6085663015542018,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
54,수상운송서비스,1.166581370073014,0.7000412873459589,0.5272192396778375,0.26553799923026367,15.214079820402052,2.8653489342508784,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
55,항공운송서비스,1.092327535506661,0.6041549876965129,0.3920743346592239,0.21814982628395874,4.863212740542449,1.779181209094677,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
56,창고 및 운송보조서비스,1.2431097197024672,0.6491235373543978,0.6264059643151161,0.2574614250167805,5.985624329530222,2.980480234779008,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
57,우편 및 소화물전문운송서비스,1.220208981240452,0.631107373244804,0.6231429106878836,0.24803622226286903,23.274605347648073,2.788898025001963,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
58,음식점 및 숙박서비스,1.4444919761177524,0.8677878288461647,0.5001943295488527,0.3468874140524142,14.544573033993133,5.240105449121332,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
59,통신서비스,1.1609467265904954,0.5161390094460967,0.6361231099224922,0.22702448622083737,5.060677388147145,2.367284688443772,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
60,방송서비스,1.1667399324756897,0.6443917093780203,0.5275348339541021,0.28905915795147796,12.487585371397305,3.3656574532362953,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
61,정보서비스,1.1406136809959153,0.4983830170228176,0.6125856072515002,0.2283928639733429,6.907632294299366,2.434335869598219,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
62,소프트웨어 개발 공급 및 기타 IT서비스,1.1276013381950671,0.3821040766144319,0.6893556260937173,0.18665332706034876,13.654201644785138,1.961594788677628,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
63,신문 및 출판 서비스,1.2311112716237897,0.6323837979183242,0.5230260629408405,0.2681996736938512,20.07027011663526,3.3501339088084165,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
64,영상·오디오물 제작 배급,1.3022869144129043,1.0454033415579056,0.37190713487173754,0.4474300112141768,23.49108384194364,5.339740203900565,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
65,금융서비스,1.1366140172552524,0.2648459518577917,0.8229215553691932,0.13464724963343067,3.5569456414383893,1.3071540700778783,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
66,보험서비스,1.4719452162223505,0.5620992018204576,0.5958681166218668,0.31695306323526395,7.468076344085293,2.7725209272333506,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
67,금융 및 보험 보조서비스,1.1091342701056763,0.17597416300462476,0.8811393015323483,0.0934647553953839,4.573352390556532,0.8795552690019326,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
68,주거서비스,1.0876608412266913,0.12071989839104669,0.9222002034940655,0.06619263237527617,0.45313759655395247,0.5047043998913543,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
69,기타 부동산서비스,1.2233154858507302,0.29727046015828185,0.8171415316597034,0.14237569667739258,7.934019289077091,1.444371879218333,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
70,연구개발,1.1439346286002656,0.45132159944861927,0.7049197995231835,0.18813671343687255,6.645088822982879,2.0030282798025025,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
71,사업관련 전문서비스,1.2713923173127655,0.7226043693802244,0.5602914734785913,0.31505716690436236,7.186161942252606,3.3861525470634986,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
72,과학기술 및 기타 전문서비스,1.122504894583826,0.2981133348580649,0.7979786308811698,0.13263369057854435,8.497130662170816,1.539379734971332,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
73,장비·용품 및 지식재산권 임대,1.220582582216514,0.58011405233438,0.6360387929879621,0.24479281766551797,6.30777142664405,2.7187768826787826,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
74,사업지원서비스,1.134162531814024,0.3225060776679989,0.8084575505300317,0.13110441895971303,14.84178076995796,1.5522664940168944,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
75,"공공행정, 국방 및 사회보장",1.0679449836349262,0.1731325256062448,0.8928324421986327,0.07281242630075058,10.38776224130325,0.8787181686398213,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
76,교육서비스,1.1268908986329318,0.3011260132314941,0.8199423868040124,0.12663982971786747,11.912519643721351,1.52173935367993,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
77,의료 및 보건,1.2422295216363248,0.5219305384326491,0.6269107612230803,0.23280923397736997,8.815586919795448,2.6392984176714993,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
78,사회복지서비스,1.2201535179908416,0.4893233335113023,0.711783101762583,0.19423192998502825,22.429537224435826,2.564863596762862,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
79,문화 및 여행 관련 서비스,1.2208020595641822,0.5972150972355488,0.6465786262618006,0.24880256382760624,18.990293917578054,3.098873582019962,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
80,스포츠 및 오락서비스,1.2248808496072658,0.5069692178489631,0.7045407928560385,0.20901483304092605,11.571065807053781,2.641454057743047,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
81,사회단체,1.3558922177542982,0.7860516516224807,0.5535093708296873,0.3175090324870796,16.05489216794523,4.229760305657717,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
82,자동차·소비용품 수리 및 개인서비스,1.193412784534911,0.86538399948376,0.5302709259678182,0.3099243172311813,23.09489309399509,3.22476062485487,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
83,기타,1.6606382366459718,0.6761852219504272,0.5183970587903584,0.18540715641700567,6.0854478874876055,1.6419809075402378,원/원,원/원,명/10억원,충북,2020,중분류(83부문)
