sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
43,기타 제조업제품,1.2106146156812656,0.9326030958358675,0.37006789639404275,0.3489910940362468,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
44,제조임가공 및 산업용 장비 수리,1.2092644991784185,0.7093543756863345,0.5922227446184314,0.2796864613130514,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
45,전력 및 신재생에너지,1.1771881757140974,0.41181338383263055,0.4820014682698245,0.14926194949784932,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
46,"가스, 증기 및 온수",1.454895646086783,0.33313378302613095,0.3865525605080711,0.12697606160223052,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
47,수도,1.1084834863083115,0.4281204517545716,0.7525190503991314,0.15950553626056607,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
48,폐수처리,1.307918753722253,0.9307360634399688,0.5040502669927542,0.35036100379679536,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
49,폐기물처리 및 자원재활용서비스,1.2775953732049699,0.6042306418726362,0.651873020287031,0.25120710020468184,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
50,건물건설 및 건축보수,1.2461643559232856,0.6939279682975894,0.6086354437194728,0.25818111796377274,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
51,토목건설,1.2936814605190572,0.7946001148375708,0.551759956446309,0.2901453450003444,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
52,도소매 및 상품중개서비스,1.2312406166703695,0.5587126244912424,0.6623256737846822,0.24360064207978727,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
53,육상운송서비스,1.2276594017834082,0.7591843131010909,0.5245734978987258,0.2751873518121063,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
54,수상운송서비스,1.1296457626401337,0.44102507744093833,0.3242966222348129,0.17130636527341275,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
55,항공운송서비스,1.1707711611836777,0.5075968563406092,0.33711845176346455,0.20803936079701524,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
56,창고 및 운송보조서비스,1.2384571693080604,0.6202490429486855,0.6430976802265891,0.24785695931523577,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
57,우편 및 소화물전문운송서비스,1.2229008832982489,0.6534801032062301,0.6108959161940652,0.2599942202742588,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
58,음식점 및 숙박서비스,1.3902270817702185,0.8950864242449725,0.47992611774810484,0.3507929912515297,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
