sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
15,인쇄 및 기록매체 복제,1.2242158142474133,0.9868900083591285,0.4591058657068573,0.38160821085531926,7.451016789994876,4.614250806650643,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
16,석탄 및 석유제품,1.1233484743906974,0.26712907623645754,0.3226633741007432,0.10418097365990558,0.5345851766269465,1.153304342302108,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
17,기초화학물질,1.430721648449981,0.4143043158813351,0.27197217953797537,0.15848558236315724,1.1162245054124322,1.6466971644381494,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
18,합성수지 및 합성고무,1.4751093735112546,0.4677329375342425,0.34411407577096,0.1859726973205018,1.5063967104670728,2.084477662361228,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
19,화학섬유,1.3419064479268359,0.3975077082892531,0.5810704295634467,0.1576031370478297,3.324784363320994,1.7382313944007537,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
20,의약품,1.1783435559301223,0.44016269177197764,0.6377017386805385,0.1914786310834523,2.4222135210201814,2.3905627747845934,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
21,비료 및 농약,1.3218620047328553,0.6451586195755556,0.3864267971445447,0.2669009951552375,2.728755652009921,3.0465928852682254,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
22,기타 화학제품,1.3063306824842105,0.5321935989849036,0.3988925168096384,0.2102805691061604,2.7095444369592894,2.48060150793944,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
23,플라스틱제품,1.3174161152417248,0.8219040515999883,0.4162357989546789,0.3082959589586457,3.7097031612193496,3.212976928559184,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
24,고무제품,1.256357326592452,0.6098552202278731,0.3586235942172024,0.255713288437507,4.123422429039184,2.8596544970635414,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
25,유리 및 유리제품,1.229547929960376,0.5329508476019089,0.5471669444259122,0.22178333212905577,4.973099229372848,2.514380972464849,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
26,기타 비금속광물제품,1.4676168730257215,0.8558483824722476,0.42842962054794204,0.34157068441872657,4.646808139746777,4.024008107075477,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
27,철강1차제품,1.3199571779603096,0.47614710168662033,0.34729847801518604,0.18446924916709945,1.8223683988467652,2.0244122946192604,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
28,비철금속괴 및 1차제품,1.2488263940686735,0.39660130838995555,0.3652488518868745,0.1520859383489912,2.8384876385008475,1.8051779227523603,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
29,금속 주물,1.3771781625515833,0.6875316235297066,0.5413266224861129,0.2657655193757451,4.918909668531523,3.0991449375565683,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
30,금속가공제품,1.2899932314783533,0.9695634805051716,0.4178312865254759,0.3534604662255017,4.355246842537419,3.8850421506342236,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
31,반도체,1.1053860358416907,0.4874430448631544,0.3617979556812769,0.21076048484369908,2.676529451576589,1.5936842846186554,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
32,전자표시장치,1.1952465251116413,1.0794293638323635,0.17944489426276442,0.4344791835004228,1.384923127042799,3.562509066447414,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
33,기타 전자부품,1.167197182380275,0.7843229472335331,0.4099699556927909,0.2947158196332417,5.983215291929306,3.0880373261128975,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
34,컴퓨터 및 주변기기,1.1153446239548888,0.7264427621173342,0.3040461229276673,0.297703704070409,2.605070595705378,2.7266129803651102,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
35,"통신, 방송 및 영상, 음향기기",1.112768275019732,0.40800557899171097,0.30455518193287323,0.17427471346543766,1.542057984869939,1.9918925826203961,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
36,정밀기기,1.144956088351581,0.8011044892177319,0.4224453963252387,0.32002141821642094,4.6644074743734,3.2854281873714903,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
37,전기장비,1.2070867715119458,0.8457318489301664,0.35358709454534415,0.30600406243676875,3.030864845017574,3.163612263167922,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
38,일반목적용 기계,1.2102810112734,1.049205833534052,0.3620735932887519,0.38705400240422305,4.032665030246576,4.1784617016835,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
39,특수목적용 기계,1.2088869812588983,0.9189965117592016,0.4448617945112705,0.34889983801037516,5.099684320495309,3.8277193856429195,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
40,자동차,1.2244752645202321,1.367733021585128,0.2693513146654045,0.4535977342111367,3.467188810290886,4.659246755192927,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
41,선박,1.2521240368675939,1.1476149340607813,0.25990298619754215,0.43177454325849285,2.9758048634351826,4.960364047078423,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
42,기타 운송장비,1.1694042627699779,0.7620158540016782,0.3526632204944553,0.2890877012987737,2.565921380069109,3.0968792521853112,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
43,기타 제조업제품,1.256341026643458,0.9527776796447158,0.4066559888922767,0.37104214752907805,7.01853825168007,4.391289534546731,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
44,제조임가공 및 산업용 장비 수리,1.1772413286786394,0.6313241474339406,0.6265461652718534,0.24788998482559865,7.974167797538212,2.986269089431018,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
45,전력 및 신재생에너지,1.209925670770864,0.3865227655046539,0.5322267872023778,0.1471722189783916,1.4393369799031448,1.602620232527428,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
46,"가스, 증기 및 온수",1.2812952390280026,0.44416950759202845,0.35881045232956255,0.17231251857877194,1.859392860234297,1.917924467243404,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
47,수도,1.0962532147823791,0.2803901080761688,0.8324757304310271,0.1037562868373112,4.281250268774401,1.0992293554891601,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
48,폐수처리,1.2713165982863395,0.7741200451981236,0.5807708540719305,0.2936349654591952,5.286910507495803,3.3706628377857006,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
49,폐기물처리 및 자원재활용서비스,1.254993723951093,0.594578941973134,0.6542834276931725,0.2529926638013107,8.762116840892189,3.0933188520009285,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
50,건물건설 및 건축보수,1.2298610254075641,0.6828641085302809,0.6012792456229565,0.26739492664761555,8.232831868878215,2.9934144231114193,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
51,토목건설,1.2997327252919135,0.7934407412457005,0.5288249241965467,0.30767707212446316,6.340932887313142,3.370483949104247,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
52,도소매 및 상품중개서비스,1.1986356878286006,0.5017671867701115,0.6957635349661747,0.21983857692079212,15.674694121634767,2.7698143542316256,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
53,육상운송서비스,1.3265103517501498,0.7165233408219591,0.5300843097020693,0.26919603908941836,13.37413135945311,3.0613286998306677,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
54,수상운송서비스,1.2179982637522329,0.7483497182100671,0.5369844261278691,0.28675577288044474,2.7291011363085804,3.326643616493694,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
55,항공운송서비스,1.2308352943557481,0.4800445672954259,0.43601070117971463,0.18992525781984737,5.774515858801791,1.8061165704522608,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
56,창고 및 운송보조서비스,1.2430052613793146,0.6636261702896884,0.6248595664324662,0.26402349958335203,5.625788881064682,3.1769440378789406,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
57,우편 및 소화물전문운송서비스,1.2023755336094555,0.5962937254592544,0.6367442137103055,0.2396515960273845,16.414165872969747,2.910071846562065,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
