sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
01,작물,1.0833687445301865,0.38493101124369855,0.7347488665641364,0.16034509787697482,37.873289427682096,2.492882483726653,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
02,축산물,1.380732237398462,1.028042866881756,0.39682941493467705,0.3855540942815153,6.606070616700878,6.445713435857414,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
03,임산물,1.116276548623461,0.45095814146257096,0.7144582067931927,0.19815188570689957,3.6556998878612927,2.405116358724379,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
04,수산물,1.3099457801649397,0.8655871769538974,0.3052890491836638,0.3317838739423346,5.806506630570766,3.449543678887908,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
05,농림어업 서비스,1.1993990085896624,0.7293966474559836,0.5629669679028833,0.3055929882803774,20.870572236265705,3.6555230600472974,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
06,"석탄, 원유 및 천연가스",1.0,0.0,0.0,0.0,0.0,0.0,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
07,금속 및 비금속 광물,1.3338223246568488,0.7865650330952352,0.5425341346225601,0.3124564148007638,5.150252705058003,3.5324362237833764,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
08,식료품,1.203841926751098,0.8329691427892791,0.2526975374691579,0.3259420359077765,3.9679043792512068,5.261011224703511,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
09,음료품,1.1997475143522631,0.8048287116333779,0.4788616627228987,0.3275054402524586,4.207900908649082,4.190226432193608,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
10,담배,1.0,0.0,0.0,0.0,0.0,0.0,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
11,섬유 및 의복,1.1708951550046096,0.8105689028086174,0.29589555788235894,0.3029517772389943,4.486674033045604,3.5985418790280512,원/원,원/원,명/10억원,인천,2020,중분류(83부문)
