sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
01,작물,1.1402896657203028,0.38987181786387226,0.7479447190178208,0.15754605314944514,39.576059362054956,1.9660907774114804,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
02,축산물,1.502827474672193,1.072517316025257,0.4448160319600141,0.3938441095469763,8.458946336071602,6.273834800585854,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
03,임산물,1.1463844039829074,0.31139943848566065,0.8207174892853077,0.130330428651107,3.1563111079383344,1.6705216530148252,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
04,수산물,1.2381524203520777,0.7272444648684453,0.478299991374567,0.27467424484858793,6.046612953295951,2.931263890613663,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
05,농림어업 서비스,1.1857440891965245,0.5982162329232465,0.6527866447564995,0.2534074759107263,8.302992378798844,2.9662601084973854,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
06,"석탄, 원유 및 천연가스",1.0,0.0,0.0,0.0,0.0,0.0,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
07,금속 및 비금속 광물,1.3239210535299621,0.758545833929654,0.572856597698189,0.3040867570158843,5.146421148026255,3.7048180790212326,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
08,식료품,1.5897898707256932,0.9644824990745098,0.40906273530049614,0.37536353702528585,10.617449766955662,6.129906015773049,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
09,음료품,1.286416517294551,0.7704193820088532,0.5366337694714008,0.3032443652199568,5.6866988043769355,4.162460849971391,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
10,담배,1.056894593044422,0.15765322140188198,0.8493967077597336,0.06344526524487581,1.2796971436762614,0.8792104314207172,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
11,섬유 및 의복,1.2613434903739327,0.8738355297509965,0.3932727415036407,0.323703756045374,4.974214892505873,3.8332022930744154,원/원,원/원,명/10억원,경북,2020,중분류(83부문)
